"Origem";"Arquivo";"Codificacao";"BytesOriginais";"Status";"Destino"
"Tribo";"DLC07_DraperMill_AbsInv_MS.int";"UTF-16 LE";"6930";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_DraperMill_AbsInv_MS.int"
"Tribo";"DLC07_DraperMill_Twk.int";"UTF-16 LE";"6504";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_DraperMill_Twk.int"
"Tribo";"DLC07_DraperShip_Twk.int";"UTF-16 LE";"1540";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_DraperShip_Twk.int"
"Tribo";"DLC07_DraperStreet_Twk.int";"UTF-16 LE";"3762";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_DraperStreet_Twk.int"
"Tribo";"DLC07_DrapersWard_Objectives.int";"UTF-16 LE";"8538";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_DrapersWard_Objectives.int"
"Tribo";"DLC07_DWEngineCoil_Objectives.int";"UTF-16 LE";"5412";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_DWEngineCoil_Objectives.int"
"Tribo";"DLC07_DWGeezer_Objectives.int";"UTF-16 LE";"3110";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_DWGeezer_Objectives.int"
"Tribo";"DLC07_DWSewer_AbsInv_MS.int";"UTF-16 LE";"3268";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_DWSewer_AbsInv_MS.int"
"Tribo";"DLC07_DWSewer_Objectives.int";"UTF-16 LE";"4072";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_DWSewer_Objectives.int"
"Tribo";"DLC07_DWSewer_Twk.int";"UTF-16 LE";"2804";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_DWSewer_Twk.int"
"Tribo";"DLC07_DWShip_MS_SeekFree.int";"UTF-16 LE";"3338";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_DWShip_MS_SeekFree.int"
"Tribo";"DLC07_DWStreets_AbsInv_MS.int";"UTF-16 LE";"29898";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_DWStreets_AbsInv_MS.int"
"Tribo";"DLC07_GraveHound.int";"UTF-16 LE";"280";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_GraveHound.int"
"Tribo";"DLC07_Inv_Corvo.int";"UTF-16 LE";"230";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Inv_Corvo.int"
"Tribo";"DLC07_Inv_Daud.int";"UTF-16 LE";"356";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Inv_Daud.int"
"Tribo";"DLC07_Inv_Tentacle.int";"UTF-16 LE";"218";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Inv_Tentacle.int"
"Tribo";"DLC07_Inv_Thug.int";"UTF-16 LE";"772";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Inv_Thug.int"
"Tribo";"DLC07_Inv_Witch.int";"UTF-16 LE";"234";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Inv_Witch.int"
"Tribo";"DLC07_MissionStats.int";"UTF-16 LE";"10670";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_MissionStats.int"
"Tribo";"DLC07_Notes_DrapersWard.int";"UTF-16 LE";"1350";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Notes_DrapersWard.int"
"Tribo";"DLC07_NPCPlotSettings.int";"UTF-16 LE";"566";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_NPCPlotSettings.int"
"Tribo";"DLC07_Pckp_CrackedBoneCharms.int";"UTF-16 LE";"242";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Pckp_CrackedBoneCharms.int"
"Tribo";"DLC07_Pckp_Heirlooms.int";"UTF-16 LE";"5106";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Pckp_Heirlooms.int"
"Tribo";"DLC07_Pwn_Civilian.int";"UTF-16 LE";"414";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Pwn_Civilian.int"
"Tribo";"DLC07_Pwn_Corvo.int";"UTF-16 LE";"228";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Pwn_Corvo.int"
"Tribo";"DLC07_Pwn_DeadPawns.int";"UTF-16 LE";"218";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Pwn_DeadPawns.int"
"Tribo";"DLC07_Pwn_EdgarWakefield.int";"UTF-16 LE";"286";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Pwn_EdgarWakefield.int"
"Tribo";"DLC07_Pwn_F_DeadEelThug.int";"UTF-16 LE";"224";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Pwn_F_DeadEelThug.int"
"Tribo";"DLC07_Pwn_Geezer.int";"UTF-16 LE";"238";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Pwn_Geezer.int"
"Tribo";"DLC07_Pwn_Gravehound.int";"UTF-16 LE";"496";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Pwn_Gravehound.int"
"Tribo";"DLC07_Pwn_Laborer.int";"UTF-16 LE";"678";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Pwn_Laborer.int"
"Tribo";"DLC07_Pwn_LizzyStride.int";"UTF-16 LE";"268";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Pwn_LizzyStride.int"
"Tribo";"DLC07_Pwn_MSmall_DeadEelThug.int";"UTF-16 LE";"322";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Pwn_MSmall_DeadEelThug.int"
"Tribo";"DLC07_Pwn_NurseTrimble.int";"UTF-16 LE";"274";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Pwn_NurseTrimble.int"
"Tribo";"DLC07_Pwn_Prisoner.int";"UTF-16 LE";"872";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Pwn_Prisoner.int"
"Tribo";"DLC07_Pwn_Tentacle.int";"UTF-16 LE";"206";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Pwn_Tentacle.int"
"Tribo";"DLC07_Pwn_Witch.int";"UTF-16 LE";"438";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Pwn_Witch.int"
"Tribo";"DLC07_Pwn_Witch_Delilah.int";"UTF-16 LE";"252";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Pwn_Witch_Delilah.int"
"Tribo";"DLC07_Store_SeekFree.int";"UTF-16 LE";"198";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Store_SeekFree.int"
"Tribo";"DLC07_Twk_Player_Daud.int";"UTF-16 LE";"8734";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Twk_Player_Daud.int"
"Tribo";"DLC07_Twk_Powers_Assassummon.int";"UTF-16 LE";"5912";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Twk_Powers_Assassummon.int"
"Tribo";"DLC07_Twk_Store.int";"UTF-16 LE";"20926";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Twk_Store.int"
"Tribo";"DLC07_Twk_UI.int";"UTF-16 LE";"10586";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Twk_UI.int"
"Tribo";"DLC07_Twk_Upgrades.int";"UTF-16 LE";"1082";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_Twk_Upgrades.int"
"Tribo";"DLC07_usable_twk.int";"UTF-16 LE";"1562";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_usable_twk.int"
"Tribo";"DLC07_WrittenNotes_twk.int";"UTF-16 LE";"102836";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DLC07_WrittenNotes_twk.int"
"Tribo";"doors_transition_twk.int";"Windows-1252";"2573";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\doors_transition_twk.int"
"Tribo";"doors_twk.int";"UTF-16 LE";"57876";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\doors_twk.int"
"Tribo";"DropAttack_Script_MS.int";"UTF-16 LE";"4788";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\DropAttack_Script_MS.int"
"Tribo";"E3_Tweaks.int";"UTF-16 LE";"738";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\E3_Tweaks.int"
"Tribo";"ExampleGame.int";"Vazio";"0";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\ExampleGame.int"
"Tribo";"Flooded_AbstractInv_MS.int";"UTF-16 LE";"42592";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Flooded_AbstractInv_MS.int"
"Tribo";"Flooded_Objectives.int";"UTF-8";"3027";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Flooded_Objectives.int"
"Tribo";"Flooded_Tweaks.int";"UTF-16 LE";"8238";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Flooded_Tweaks.int"
"Tribo";"Flooded_Twk.int";"UTF-16 LE";"19082";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Flooded_Twk.int"
"Tribo";"Galvani_MS.int";"Windows-1252";"226";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Galvani_MS.int"
"Tribo";"GFxUI.int";"UTF-16 LE";"284";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\GFxUI.int"
"Tribo";"Hub_AbstInv.int";"UTF-8";"17821";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Hub_AbstInv.int"
"Tribo";"Hub_AbstractInv_MS.int";"UTF-8";"443";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Hub_AbstractInv_MS.int"
"Tribo";"Hub_FX.int";"UTF-16 LE";"552";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Hub_FX.int"
"Tribo";"Hub_MS.int";"UTF-16 LE";"2286";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Hub_MS.int"
"Tribo";"Hub_Twk.int";"UTF-16 LE";"13286";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\Hub_Twk.int"
"Tribo";"izerraf_LocTest.int";"UTF-16 LE";"244";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\izerraf_LocTest.int"
"Tribo";"jlake_Objectives.int";"UTF-16 LE";"970";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\jlake_Objectives.int"
"Tribo";"L_ArtDealer_Audio.int";"UTF-8";"328";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_ArtDealer_Audio.int"
"Tribo";"L_ArtDealer_Scripts.int";"UTF-8";"1761";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_ArtDealer_Scripts.int"
"Tribo";"L_Boyle_Ext_Audio.int";"UTF-8";"845";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Boyle_Ext_Audio.int"
"Tribo";"L_Boyle_Ext_P.int";"UTF-8";"2717";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Boyle_Ext_P.int"
"Tribo";"L_Boyle_Ext_Script.int";"UTF-8";"1795";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Boyle_Ext_Script.int"
"Tribo";"L_Boyle_Int_Audio.int";"UTF-8";"1698";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Boyle_Int_Audio.int"
"Tribo";"L_Boyle_Int_P.int";"UTF-8";"917";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Boyle_Int_P.int"
"Tribo";"L_Boyle_Int_Script.int";"UTF-8";"6461";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Boyle_Int_Script.int"
"Tribo";"L_BoyleStreet_Ext_Script.int";"UTF-8";"2368";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_BoyleStreet_Ext_Script.int"
"Tribo";"L_Bridge_Part1a_Audio.int";"Windows-1252";"379";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Bridge_Part1a_Audio.int"
"Tribo";"L_Bridge_Part1a_Script.int";"Windows-1252";"1569";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Bridge_Part1a_Script.int"
"Tribo";"L_Bridge_Part1b_Audio.int";"Windows-1252";"901";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Bridge_Part1b_Audio.int"
"Tribo";"L_Bridge_Part1b_Script.int";"Windows-1252";"3139";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Bridge_Part1b_Script.int"
"Tribo";"L_Bridge_Part1c_Audio.int";"UTF-8";"162";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Bridge_Part1c_Audio.int"
"Tribo";"L_Bridge_Part1c_Script.int";"Windows-1252";"1523";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Bridge_Part1c_Script.int"
"Tribo";"L_Bridge_Part2_Audio.int";"UTF-8";"812";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Bridge_Part2_Audio.int"
"Tribo";"L_Bridge_Part2_Script.int";"Windows-1252";"3438";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Bridge_Part2_Script.int"
"Tribo";"L_Brothel_Audio.int";"UTF-8";"2324";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Brothel_Audio.int"
"Tribo";"L_Brothel_Script.int";"Windows-1252";"6172";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Brothel_Script.int"
"Tribo";"L_Distillery_Audio.int";"UTF-8";"373";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Distillery_Audio.int"
"Tribo";"L_Distillery_Loot.int";"Windows-1252";"1363";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Distillery_Loot.int"
"Tribo";"L_Distillery_Strt1Script.int";"Windows-1252";"2295";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Distillery_Strt1Script.int"
"Tribo";"L_Distillery2_Audio.int";"UTF-8";"373";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Distillery2_Audio.int"
"Tribo";"L_Distillery2_P.int";"Windows-1252";"304";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Distillery2_P.int"
"Tribo";"L_Distillery2_Script.int";"Windows-1252";"2060";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_Distillery2_Script.int"
"Tribo";"L_DLC05_Arena_P.INT";"UTF-16 LE";"2228";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_Arena_P.INT"
"Tribo";"L_DLC05_Arena_Script.INT";"UTF-16 LE";"1794";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_Arena_Script.INT"
"Tribo";"L_DLC05_ATrain_P.INT";"UTF-16 LE";"244";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_ATrain_P.INT"
"Tribo";"L_DLC05_ATrain_Script.INT";"UTF-16 LE";"1576";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_ATrain_Script.INT"
"Tribo";"L_DLC05_BTM_P.INT";"UTF-16 LE";"2654";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_BTM_P.INT"
"Tribo";"L_DLC05_BTM_Script_01.INT";"UTF-16 LE";"6352";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_BTM_Script_01.INT"
"Tribo";"L_DLC05_BTM_Script_02.INT";"UTF-16 LE";"7032";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_BTM_Script_02.INT"
"Tribo";"L_DLC05_BTM_Script_03.INT";"UTF-16 LE";"7734";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_BTM_Script_03.INT"
"Tribo";"L_DLC05_BTM_Script_04.INT";"UTF-16 LE";"7900";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_BTM_Script_04.INT"
"Tribo";"L_DLC05_BTM_Script_05.INT";"UTF-16 LE";"8598";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_BTM_Script_05.INT"
"Tribo";"L_DLC05_BTM_Script_06.INT";"UTF-16 LE";"7332";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_BTM_Script_06.INT"
"Tribo";"L_DLC05_ChainKill_P.INT";"UTF-16 LE";"2220";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_ChainKill_P.INT"
"Tribo";"L_DLC05_ChainKill_Phase_01.INT";"UTF-16 LE";"3596";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_ChainKill_Phase_01.INT"
"Tribo";"L_DLC05_ChainKill_Phase_02.INT";"UTF-16 LE";"3956";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_ChainKill_Phase_02.INT"
"Tribo";"L_DLC05_ChainKill_Phase_03.INT";"UTF-16 LE";"4904";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_ChainKill_Phase_03.INT"
"Tribo";"L_DLC05_ChainKill_Phase_04.INT";"UTF-16 LE";"6080";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_ChainKill_Phase_04.INT"
"Tribo";"L_DLC05_ChainKill_Phase_05.INT";"UTF-16 LE";"7746";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_ChainKill_Phase_05.INT"
"Tribo";"L_DLC05_ChainKill_Phase_06.INT";"UTF-16 LE";"6646";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_ChainKill_Phase_06.INT"
"Tribo";"L_DLC05_ChainKill_Script.INT";"UTF-16 LE";"3392";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_ChainKill_Script.INT"
"Tribo";"L_DLC05_Cntdwn_Script.INT";"UTF-16 LE";"5642";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_Cntdwn_Script.INT"
"Tribo";"L_DLC05_Countdown_P.INT";"UTF-16 LE";"244";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_Countdown_P.INT"
"Tribo";"L_DLC05_DropAttack_P.INT";"UTF-16 LE";"1574";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_DropAttack_P.INT"
"Tribo";"L_DLC05_DrpAtt_Env.INT";"UTF-16 LE";"386";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_DrpAtt_Env.INT"
"Tribo";"L_DLC05_DrpAtt_Script.INT";"UTF-16 LE";"408";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_DrpAtt_Script.INT"
"Tribo";"L_DLC05_MysteryMan_P.INT";"UTF-16 LE";"786";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_MysteryMan_P.INT"
"Tribo";"L_DLC05_MystMan_Audio.INT";"UTF-16 LE";"1788";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_MystMan_Audio.INT"
"Tribo";"L_DLC05_MystMan_Env.INT";"UTF-16 LE";"130";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_MystMan_Env.INT"
"Tribo";"L_DLC05_MystMan_Script.INT";"UTF-16 LE";"13924";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_MystMan_Script.INT"
"Tribo";"L_DLC05_OilRain_Script.INT";"UTF-16 LE";"4224";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_OilRain_Script.INT"
"Tribo";"L_DLC05_Race_Script.INT";"UTF-16 LE";"4358";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_Race_Script.INT"
"Tribo";"L_DLC05_Thief_Audio.INT";"UTF-16 LE";"3058";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_Thief_Audio.INT"
"Tribo";"L_DLC05_Thief_P.INT";"UTF-16 LE";"960";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_Thief_P.INT"
"Tribo";"L_DLC05_Thief_Script.INT";"UTF-16 LE";"18586";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC05_Thief_Script.INT"
"Tribo";"L_DLC07_BaseIntro_Audio.INT";"UTF-16 LE";"506";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC07_BaseIntro_Audio.INT"
"Tribo";"L_DLC07_BaseIntro_Script.INT";"UTF-16 LE";"2436";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC07_BaseIntro_Script.INT"
"Tribo";"L_DLC07_Brig_Ext_Audio.INT";"UTF-16 LE";"128";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC07_Brig_Ext_Audio.INT"
"Tribo";"L_DLC07_Brig_Ext_P.INT";"UTF-16 LE";"408";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC07_Brig_Ext_P.INT"
"Tribo";"L_DLC07_Brig_Ext_Script.INT";"UTF-16 LE";"7010";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC07_Brig_Ext_Script.INT"
"Tribo";"L_DLC07_Brig_ScriptNew.INT";"UTF-16 LE";"280";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC07_Brig_ScriptNew.INT"
"Tribo";"L_DLC07_Brigmore_Int_Audio.INT";"UTF-16 LE";"514";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC07_Brigmore_Int_Audio.INT"
"Tribo";"L_DLC07_Brigmore_Int_Script.INT";"UTF-16 LE";"6388";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC07_Brigmore_Int_Script.INT"
"Tribo";"L_DLC07_Brigmore_Void_Script.INT";"UTF-16 LE";"4836";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC07_Brigmore_Void_Script.INT"
"Tribo";"L_DLC07_Coldridge_Audio.INT";"UTF-16 LE";"1150";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\Tribo_INT_UTF8\L_DLC07_Coldridge_Audio.INT"
